_id,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
5408,Dosing Default,06:43,06:43,Trough [02-01-172],12.24,12.24,12.8,12.8,12.78,-0.02
5409,Dosing Default,06:43,06:43,Trough [02-01-173],12.24,12.85,13.53,13.53,13.11,-0.42
5410,Dosing Default,06:43,06:44,Trough [02-01-174],12.24,9.79,9.23,9.23,9.31,0.08
5411,Dosing Default,06:44,06:44,Trough [02-01-175],12.24,9.79,10.06,10.06,9.75,-0.31
5412,Dosing Default,06:44,06:44,Trough [02-01-176],12.24,11.02,11.43,11.43,10.88,-0.55
5413,Dosing Default,06:45,06:45,Trough [02-01-177],12.24,11.02,11.58,11.58,10.75,-0.83
5414,Dosing Default,06:45,06:45,Trough [02-01-178],12.24,9.79,10.56,10.56,9.86,-0.7
5415,Dosing Default,06:45,06:46,Trough [02-01-179],12.24,12.24,12.71,12.71,11.35,-1.36
5416,Dosing Default,06:46,06:46,Trough [02-01-180],12.24,11.63,12.62,12.62,11.74,-0.88
5417,Dosing Default,06:46,06:46,Trough [02-01-181],12.24,8.57,9.16,9.16,8.88,-0.28
5418,Dosing Default,06:47,06:47,Trough [02-01-182],12.24,11.63,12.06,12.06,11.35,-0.71
5419,Dosing Default,06:49,06:49,Trough [02-01-183],12.24,9.79,10.11,10.11,9.04,-1.07
5420,Dosing Default,06:49,06:49,Trough [02-01-184],12.24,11.63,11.96,11.96,11.3,-0.66
5421,Dosing Default,06:49,06:50,Trough [02-01-185],12.24,11.63,12.07,12.07,11.84,-0.23
5422,Dosing Default,06:50,06:50,Trough [02-01-186],12.24,11.02,11.71,11.71,11.16,-0.55
5423,Dosing Default,06:50,06:50,Trough [02-01-187],12.24,12.85,12.95,12.95,12.34,-0.61
5424,Dosing Default,06:50,06:51,Trough [02-01-188],12.24,11.63,12.16,12.16,11.76,-0.4
5425,Dosing Default,06:51,06:51,Trough [02-01-189],12.24,13.46,14.44,14.44,13.3,-1.14
5426,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
5427,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
5428,Dosing Default,06:51,06:52,Trough [02-01-190],12.24,9.79,9.24,9.24,8.81,-0.43
5429,Dosing Default,06:52,06:52,Trough [02-01-191],12.24,11.02,12.53,12.53,11.76,-0.77
5430,Dosing Default,06:52,06:52,Trough [02-01-192],12.24,9.79,10.48,10.48,9.98,-0.5
5431,Dosing Default,06:53,06:53,Trough [02-01-193],12.24,9.79,10.8,10.8,10.99,0.19
5432,Dosing Default,06:53,06:54,Trough [02-01-194],12.24,10.4,14.56,14.56,13.87,-0.69
5433,Dosing Default,06:55,06:55,Trough [01-01-195],12.24,11.02,11.2,11.2,10.54,-0.66
5434,Dosing Default,06:56,06:56,Trough [01-01-196],12.24,10.4,10.97,10.97,10.46,-0.51
5435,Dosing Default,06:56,06:56,Trough [01-01-197],12.24,11.63,12.0,12.0,11.43,-0.57
5436,Dosing Default,06:56,06:57,Trough [01-01-198],12.24,10.4,11.0,11.0,10.26,-0.74
5437,Dosing Default,06:57,06:57,Trough [01-01-199],12.24,11.63,12.06,12.06,11.64,-0.42
5438,Dosing Default,06:57,06:57,Trough [01-01-200],12.24,13.46,14.23,14.23,13.97,-0.26
5439,44065                                                                                                                     Status           Finished,"","","","","","","","",""
5440,Recipe,"","","","","","","","",""
5441,Density Dry matter,"","","","","","","","",""
5442,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
5443,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
5444,Loading WeightBased,07:06,07:08,Strobunker 1,58.75,47.86,50.1,48.21,47.96,-0.25
5445,Mixing Continuous,07:06,07:08,"",0.0,0.0,0.0,0.0,0.0,0.0
5446,Loading WeightBased,07:08,07:10,Broksilo 3,594.05,483.87,506.61,487.43,486.02,-1.41
5447,Mixing Continuous,07:08,07:10,"",0.0,0.0,0.0,0.0,0.0,0.0
5448,Mixing OnTime,07:10,07:14,"",0.0,0.0,0.0,0.0,0.0,0.0
5449,Dosing Default,07:17,07:17,Trough [01-01-201],12.24,9.79,11.03,11.03,9.97,-1.06
5450,Dosing Default,07:17,07:17,Trough [01-01-202],12.24,9.18,9.62,9.62,8.54,-1.08
5451,Dosing Default,07:17,07:18,Trough [01-01-203],12.24,9.18,9.76,9.76,9.43,-0.33
5452,Dosing Default,07:18,07:18,Trough [01-01-204],12.24,11.02,11.4,11.4,11.34,-0.06
5453,Dosing Default,07:18,07:18,Trough [01-01-205],12.24,11.02,12.23,12.23,11.94,-0.29
5454,Dosing Default,07:18,07:19,Trough [01-01-206],12.24,9.18,9.83,9.83,9.13,-0.7
5455,Dosing Default,07:20,07:21,Trough [01-01-207],12.24,11.63,12.37,12.37,12.92,0.55
5456,Dosing Default,07:21,07:21,Trough [01-01-208],12.24,8.57,9.05,9.05,9.19,0.14
5457,Dosing Default,07:21,07:21,Trough [01-01-209],10.2,8.67,9.13,9.13,9.44,0.31
5458,Dosing Default,07:21,07:22,Trough [01-01-210],12.24,11.02,10.86,10.86,10.64,-0.22
5459,Dosing Default,07:22,07:22,Trough [01-01-211],12.24,9.79,10.18,10.18,10.02,-0.16
5460,Dosing Default,07:22,07:22,Trough [01-01-212],12.24,8.57,8.72,8.72,9.01,0.29
5461,Dosing Default,07:22,07:23,Trough [01-01-213],12.24,11.63,12.51,12.51,11.76,-0.75
5462,Dosing Default,07:23,07:23,Trough [01-01-214],12.24,12.85,13.87,13.87,13.37,-0.5
5463,Dosing Default,07:23,07:24,Trough [01-01-215],12.24,12.24,12.38,12.38,12.81,0.43
5464,Dosing Default,07:24,07:24,Trough [01-01-216],12.24,10.4,10.19,10.19,9.85,-0.34
5465,Dosing Default,07:24,07:24,Trough [01-01-217],12.24,7.96,9.34,9.34,8.73,-0.61
5466,Dosing Default,07:24,07:25,Trough [01-01-218],12.24,9.79,10.03,10.03,8.92,-1.11
5467,Dosing Default,07:26,07:27,Trough [01-01-219],12.24,8.57,10.15,10.15,10.77,0.62
5468,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
5469,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
5470,Dosing Default,07:27,07:27,Trough [01-01-220],12.24,6.73,6.63,6.63,6.41,-0.22
5471,Dosing Default,07:27,07:27,Trough [01-01-221],12.24,9.18,9.37,9.37,8.92,-0.45
5472,Dosing Default,07:27,07:28,Trough [01-01-222],12.24,10.4,11.28,11.28,9.39,-1.89
5473,Dosing Default,07:28,07:28,Trough [01-01-223],12.24,11.63,12.19,12.19,13.2,1.01
5474,Dosing Default,07:28,07:28,Trough [01-01-224],12.24,11.02,11.54,11.54,11.37,-0.17
5475,Dosing Default,07:29,07:29,Trough [01-01-225],12.24,8.57,9.44,9.44,8.48,-0.96
5476,Dosing Default,07:29,07:29,Trough [01-01-226],10.2,7.14,7.45,7.45,6.82,-0.63
5477,Dosing Default,07:30,07:30,Trough [01-01-227],12.24,7.34,7.63,7.63,6.91,-0.72
5478,Dosing Default,07:30,07:30,Trough [01-01-228],12.24,10.4,11.21,11.21,10.53,-0.68
5479,Dosing Default,07:30,07:31,Trough [01-01-229],12.24,8.57,8.39,8.39,7.38,-1.01
5480,Dosing Default,07:31,07:31,Trough [01-01-230],12.24,8.57,9.2,9.2,8.89,-0.31
5481,Dosing Default,07:33,07:33,Trough [01-02-231],12.24,11.02,11.42,11.42,8.41,-3.01
5482,Dosing Default,07:33,07:33,Trough [01-02-232],12.24,11.63,12.19,12.19,12.34,0.15
5483,Dosing Default,07:34,07:34,Trough [01-02-233],12.24,8.57,8.73,8.73,8.7,-0.03
5484,Dosing Default,07:34,07:34,Trough [01-02-234],12.24,9.18,9.54,9.54,9.13,-0.41
5485,Dosing Default,07:35,07:35,Trough [01-02-235],12.24,12.24,12.56,12.56,11.93,-0.63
5486,Dosing Default,07:35,07:35,Trough [01-02-236],12.24,11.02,11.46,11.46,10.83,-0.63
5487,Dosing Default,07:35,07:36,Trough [01-02-237],12.24,11.02,11.49,11.49,11.22,-0.27
5488,Dosing Default,07:36,07:36,Trough [01-02-238],12.24,10.4,10.45,10.45,9.59,-0.86
5489,Dosing Default,07:36,07:36,Trough [01-02-239],12.24,11.02,12.16,12.16,12.1,-0.06
5490,Dosing Default,07:36,07:37,Trough [01-02-240],12.24,11.63,11.93,11.93,11.49,-0.44
5491,Dosing Default,07:37,07:37,Trough [01-02-241],10.2,7.65,7.95,7.95,6.88,-1.07
5492,Dosing Default,07:37,07:38,Trough [01-02-242],12.24,10.4,10.8,10.8,9.65,-1.15
5493,Dosing Default,07:39,07:40,Trough [01-02-243],12.24,7.34,6.85,6.85,7.47,0.62
5494,Dosing Default,07:40,07:40,Trough [01-02-244],12.24,10.4,10.1,10.1,9.89,-0.21
5495,Dosing Default,07:40,07:40,Trough [01-02-245],12.24,9.79,11.05,11.05,10.33,-0.72
5496,Dosing Default,07:41,07:41,Trough [01-02-246],12.24,8.57,9.04,9.04,8.66,-0.38
5497,Dosing Default,07:41,07:41,Trough [01-02-247],12.24,11.02,11.32,11.32,11.37,0.05
5498,Dosing Default,07:41,07:42,Trough [01-02-248],12.24,7.34,6.5,6.5,5.99,-0.51
5499,Dosing Default,07:42,07:42,Trough [01-02-249],10.2,10.71,10.77,10.77,9.98,-0.79
5500,Dosing Default,07:42,07:43,Trough [01-02-250],12.24,9.79,9.72,9.72,9.2,-0.52
5501,Dosing Default,07:43,07:43,Trough [01-02-251],12.24,9.18,10.46,10.46,9.35,-1.11
5502,Dosing Default,07:43,07:43,Trough [01-02-252],12.24,12.24,12.69,12.69,12.63,-0.06
5503,Dosing Default,07:44,07:44,Trough [01-02-253],12.24,10.4,11.79,11.79,10.83,-0.96
5504,Dosing Default,07:44,07:44,Trough [01-02-254],12.24,8.57,8.78,8.78,8.73,-0.05
5505,44066                                                                                                                     Status           Finished,"","","","","","","","",""
5506,Recipe,"","","","","","","","",""
5507,Density Dry matter,"","","","","","","","",""
5508,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
5509,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
5510,Loading WeightBased,07:51,07:53,Strobunker 1,51.96,47.93,49.76,47.68,47.86,0.18
5511,Mixing Continuous,07:51,07:53,"",0.0,0.0,0.0,0.0,0.0,0.0
5512,Loading WeightBased,07:54,07:55,Broksilo 3,525.36,484.61,503.14,482.12,483.48,1.36
5513,Mixing Continuous,07:54,07:55,"",0.0,0.0,0.0,0.0,0.0,0.0
5514,Mixing OnTime,07:55,08:11,"",0.0,0.0,0.0,0.0,0.0,0.0
5515,Dosing Default,08:12,08:12,Trough [01-02-255],12.24,8.57,9.56,9.56,9.57,0.01
5516,Dosing Default,08:12,08:12,Trough [01-02-256],12.24,9.79,9.86,9.86,9.17,-0.69
5517,Dosing Default,08:12,08:13,Trough [01-02-257],12.24,9.79,9.52,9.52,9.25,-0.27
5518,Dosing Default,08:13,08:13,Trough [01-02-258],10.2,9.69,9.66,9.66,9.39,-0.27
5519,Dosing Default,08:13,08:14,Trough [01-02-259],12.24,11.02,11.21,11.21,10.98,-0.23
5520,Dosing Default,08:14,08:14,Trough [01-02-260],12.24,9.79,9.7,9.7,9.64,-0.06
5521,Dosing Default,08:14,08:14,Trough [01-02-261],12.24,13.46,13.78,13.78,13.74,-0.04
5522,Dosing Default,08:14,08:15,Trough [01-02-262],12.24,13.46,13.68,13.68,13.01,-0.67
5523,Dosing Default,08:15,08:15,Trough [01-02-263],12.24,12.24,11.34,11.34,10.56,-0.78
5524,Dosing Default,08:15,08:15,Trough [01-02-264],12.24,11.63,12.35,12.35,11.78,-0.57
5525,Dosing Default,08:16,08:16,Trough [01-02-265],10.2,7.65,8.82,8.82,8.2,-0.62
5526,Dosing Default,08:16,08:16,Trough [01-02-266],12.24,9.79,10.44,10.44,9.65,-0.79
5527,Dosing Default,08:18,08:18,Trough [01-02-267],12.24,12.85,12.51,12.51,12.72,0.21
5528,Dosing Default,08:18,08:19,Trough [01-02-268],12.24,11.02,10.87,10.87,10.54,-0.33
5529,Dosing Default,08:19,08:19,Trough [01-02-269],12.24,8.57,9.01,9.01,8.89,-0.12
5530,Dosing Default,08:19,08:19,Trough [01-02-270],12.24,11.63,12.8,12.8,12.95,0.15
5531,Dosing Default,08:20,08:20,Trough [01-02-271],12.24,12.24,12.17,12.17,11.61,-0.56
5532,Dosing Default,08:20,08:20,Trough [01-02-272],12.24,12.24,12.58,12.58,12.68,0.1
5533,Dosing Default,08:20,08:21,Trough [01-02-273],12.24,11.63,12.56,12.56,10.8,-1.76
5534,Dosing Default,08:21,08:21,Trough [01-02-274],12.24,12.24,12.49,12.49,12.29,-0.2
5535,Dosing Default,08:21,08:22,Trough [01-02-275],12.24,10.4,11.66,11.66,10.81,-0.85
5536,Dosing Default,08:22,08:22,Trough [01-02-276],12.24,12.24,13.15,13.15,12.47,-0.68
5537,Dosing Default,08:22,08:22,Trough [01-02-277],12.24,9.79,10.49,10.49,9.79,-0.7
5538,Dosing Default,08:22,08:23,Trough [01-02-278],12.24,11.02,11.55,11.55,10.96,-0.59
5539,Dosing Default,08:24,08:25,Trough [01-02-279],12.24,11.02,11.36,11.36,10.69,-0.67
5540,Dosing Default,08:25,08:25,Trough [01-02-280],12.24,13.46,14.25,14.25,13.86,-0.39
5541,Dosing Default,08:25,08:25,Trough [01-02-281],10.2,11.73,11.52,11.52,10.94,-0.58
5542,Dosing Default,08:25,08:26,Trough [01-02-282],12.24,11.02,11.5,11.5,10.67,-0.83
5543,Dosing Default,08:26,08:26,Trough [01-02-283],12.24,12.24,12.31,12.31,12.56,0.25
5544,Dosing Default,08:26,08:26,Trough [01-02-284],12.24,13.46,13.98,13.98,13.23,-0.75
5545,Dosing Default,08:27,08:27,Trough [01-02-285],12.24,10.4,10.96,10.96,10.64,-0.32
5546,Dosing Default,08:27,08:27,Trough [01-02-286],10.2,11.73,12.02,12.02,11.77,-0.25
5547,Dosing Default,08:27,08:28,Trough [01-02-287],12.24,9.18,9.74,9.74,9.28,-0.46
5548,Dosing Default,08:28,08:28,Trough [01-02-288],12.24,11.02,11.61,11.61,11.39,-0.22
5549,Dosing Default,08:28,08:29,Trough [01-02-289],12.24,12.85,13.67,13.67,12.54,-1.13
5550,Dosing Default,08:29,08:29,Trough [01-02-290],12.24,8.57,9.26,9.26,8.58,-0.68
5551,Dosing Default,08:31,08:31,Trough [01-02-291],12.24,11.63,12.19,12.19,12.18,-0.01
5552,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
5553,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
5554,Dosing Default,08:31,08:31,Trough [01-02-292],12.24,10.4,10.74,10.74,10.11,-0.63
5555,Dosing Default,08:32,08:32,Trough [01-02-293],12.24,10.4,10.75,10.75,10.16,-0.59
5556,Dosing Default,08:32,08:32,Trough [01-02-294],12.24,11.63,12.08,12.08,11.82,-0.26
5557,Dosing Default,08:33,08:33,Trough [01-02-295],12.24,11.63,11.93,11.93,11.99,0.06
5558,Dosing Default,08:33,08:33,Trough [01-02-296],12.24,12.85,13.3,13.3,12.74,-0.56
5559,Dosing Default,08:33,08:34,Trough [01-02-297],12.24,8.57,9.46,9.46,11.21,1.75
5560,Dosing Default,08:34,08:34,Trough [01-02-298],12.24,11.02,11.47,11.47,11.19,-0.28
5561,Dosing Default,08:34,08:35,Trough [01-02-299],12.24,7.34,7.43,7.43,7.18,-0.25
5562,Dosing Default,08:35,08:35,Trough [01-02-300],12.24,14.69,14.26,14.26,13.69,-0.57
5563,Dosing Default,08:35,08:36,Trough [01-02-301],10.2,10.71,12.55,12.55,12.05,-0.5
5564,Dosing Default,08:36,08:36,Trough [01-02-302],12.24,12.24,12.8,12.8,11.9,-0.9
5565,44067                                                                                                                     Status           Finished,"","","","","","","","",""
5566,Recipe,"","","","","","","","",""
5567,Density Dry matter,"","","","","","","","",""
5568,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
5569,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
5570,Loading WeightBased,08:41,08:43,Strobunker 1,53.98,43.41,45.07,43.28,43.31,0.03
5571,Mixing Continuous,08:41,08:43,"",0.0,0.0,0.0,0.0,0.0,0.0
5572,Loading WeightBased,08:44,08:45,Broksilo 3,545.78,438.95,455.73,437.66,437.42,-0.24
5573,Mixing Continuous,08:44,08:45,"",0.0,0.0,0.0,0.0,0.0,0.0
5574,Mixing OnTime,08:45,08:49,"",0.0,0.0,0.0,0.0,0.0,0.0
5575,Dosing Default,08:52,08:52,Trough [03-01-001],4.08,1.84,1.59,1.59,1.78,0.19
5576,Dosing Default,08:53,08:53,Trough [03-01-002],12.24,8.57,8.89,8.89,7.89,-1.0
5577,Dosing Default,08:53,08:53,Trough [03-01-003],12.24,7.34,3.9,3.9,3.34,-0.56
5578,Dosing Default,08:53,08:53,Trough [03-01-004],12.24,4.9,5.18,5.18,5.28,0.1
5579,Dosing Default,08:53,08:54,Trough [03-01-005],12.24,7.34,7.78,7.78,8.19,0.41
5580,Dosing Default,08:54,08:54,Trough [03-01-006],12.24,7.34,7.74,7.74,7.64,-0.1
5581,Dosing Default,08:54,08:54,Trough [03-01-007],12.24,8.57,7.24,7.24,7.34,0.1
5582,Dosing Default,08:54,08:55,Trough [03-01-008],12.24,10.4,10.86,10.86,10.5,-0.36
5583,Dosing Default,08:55,08:55,Trough [03-01-009],12.24,10.4,11.36,11.36,10.15,-1.21
5584,Dosing Default,08:55,08:55,Trough [03-01-010],12.24,10.4,10.7,10.7,10.09,-0.61
5585,Dosing Default,08:56,08:56,Trough [03-01-011],12.24,11.63,12.74,12.74,12.21,-0.53
5586,Dosing Default,08:56,08:56,Trough [03-01-012],12.24,11.02,11.85,11.85,10.58,-1.27
5587,Dosing Default,08:56,08:57,Trough [03-01-013],12.24,8.57,8.52,8.52,7.68,-0.84
5588,Dosing Default,08:58,08:59,Trough [03-02-014],12.24,11.02,11.29,11.29,11.18,-0.11
5589,Dosing Default,08:59,08:59,Trough [03-02-015],12.24,10.4,11.04,11.04,11.1,0.06
5590,Dosing Default,08:59,08:59,Trough [03-02-016],12.24,11.02,10.75,10.75,10.44,-0.31
5591,Dosing Default,08:59,09:00,Trough [03-02-017],12.24,9.18,9.73,9.73,9.78,0.05
5592,Dosing Default,09:00,09:00,Trough [03-02-018],12.24,11.02,11.09,11.09,11.16,0.07
5593,Dosing Default,09:00,09:00,Trough [03-02-019],12.24,10.4,10.52,10.52,10.6,0.08
5594,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
5595,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
5596,Dosing Default,09:00,09:01,Trough [03-02-020],10.2,8.16,8.4,8.4,7.84,-0.56
5597,Dosing Default,09:01,09:01,Trough [03-02-021],12.24,10.4,11.01,11.01,10.4,-0.61
5598,Dosing Default,09:01,09:01,Trough [03-02-022],10.2,6.63,6.85,6.85,6.12,-0.73
5599,Dosing Default,09:01,09:02,Trough [03-02-023],12.24,8.57,9.56,9.56,9.29,-0.27
5600,Dosing Default,09:02,09:02,Trough [03-02-024],12.24,11.63,12.25,12.25,11.52,-0.73
5601,Dosing Default,09:02,09:02,Trough [03-02-025],12.24,10.4,10.59,10.59,9.65,-0.94
5602,Dosing Default,09:04,09:04,Trough [03-03-026],12.24,8.57,9.44,9.44,9.17,-0.27
5603,Dosing Default,09:05,09:05,Trough [03-03-027],12.24,9.18,10.68,10.68,10.11,-0.57
5604,Dosing Default,09:05,09:05,Trough [03-03-028],12.24,11.63,12.51,12.51,12.35,-0.16
5605,Dosing Default,09:05,09:06,Trough [03-03-029],12.24,10.4,10.38,10.38,10.87,0.49
5606,Dosing Default,09:06,09:06,Trough [03-03-030],12.24,9.18,9.19,9.19,8.88,-0.31
5607,Dosing Default,09:06,09:06,Trough [03-03-031],12.24,11.63,12.08,12.08,12.16,0.08
5608,Dosing Default,09:06,09:07,Trough [03-03-032],12.24,11.63,12.75,12.75,12.0,-0.75
5609,Dosing Default,09:07,09:07,Trough [03-03-033],12.24,11.02,11.77,11.77,11.42,-0.35
5610,Dosing Default,09:07,09:08,Trough [03-03-034],12.24,8.57,9.71,9.71,8.87,-0.84
5611,Dosing Default,09:08,09:08,Trough [03-03-035],12.24,9.79,10.98,10.98,13.07,2.09
5612,Dosing Default,09:08,09:09,Trough [03-03-036],12.24,10.4,11.07,11.07,7.54,-3.53
5613,Dosing Default,09:09,09:09,Trough [03-03-037],12.24,9.79,9.97,9.97,9.24,-0.73
5614,Dosing Default,09:11,09:11,Trough [03-04-038],12.24,8.57,9.0,9.0,8.64,-0.36
5615,Dosing Default,09:11,09:11,Trough [03-04-039],12.24,9.18,9.76,9.76,9.36,-0.4
5616,Dosing Default,09:12,09:12,Trough [03-04-040],12.24,9.79,10.62,10.62,10.14,-0.48
5617,Dosing Default,09:12,09:12,Trough [03-04-041],12.24,7.34,7.73,7.73,7.36,-0.37
5618,Dosing Default,09:12,09:13,Trough [03-04-042],12.24,8.57,8.45,8.45,8.48,0.03
5619,Dosing Default,09:13,09:13,Trough [03-04-043],12.24,11.63,12.15,12.15,11.98,-0.17
5620,Dosing Default,09:13,09:13,Trough [03-04-044],12.24,13.46,14.35,14.35,13.5,-0.85
5621,Dosing Default,09:13,09:14,Trough [03-04-045],12.24,12.24,12.75,12.75,12.53,-0.22
5622,Dosing Default,09:14,09:14,Trough [03-04-046],12.24,12.24,12.59,12.59,11.6,-0.99
5623,Dosing Default,09:14,09:14,Trough [03-04-047],12.24,9.18,8.76,8.76,8.54,-0.22
5624,Dosing Default,09:15,09:15,Trough [03-04-048],12.24,9.79,10.29,10.29,9.35,-0.94
5625,Dosing Default,09:15,09:15,Trough [03-04-049],12.24,10.4,10.62,10.62,10.56,-0.06
5626,Dosing Default,09:17,09:17,Trough [03-05-050],12.24,11.02,11.75,11.75,10.79,-0.96
5627,44068                                                                                                                     Status           Finished,"","","","","","","","",""
5628,Recipe,"","","","","","","","",""
5629,Density Dry matter,"","","","","","","","",""
5630,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
5631,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
5632,Loading WeightBased,09:23,09:26,Strobunker 1,51.59,43.66,45.79,43.87,44.05,0.18
5633,Mixing Continuous,09:24,09:26,"",0.0,0.0,0.0,0.0,0.0,0.0
5634,Loading WeightBased,09:27,09:28,Broksilo 3,521.65,441.49,462.95,443.6,442.26,-1.34
5635,Mixing Continuous,09:27,09:28,"",0.0,0.0,0.0,0.0,0.0,0.0
5636,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
5637,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
5638,Mixing OnTime,09:28,09:32,"",0.0,0.0,0.0,0.0,0.0,0.0
5639,Dosing Default,09:33,09:34,Trough [03-05-051],12.24,9.79,10.28,10.28,10.36,0.08
5640,Dosing Default,09:34,09:34,Trough [03-05-052],12.24,9.79,10.11,10.11,9.99,-0.12
5641,Dosing Default,09:34,09:34,Trough [03-05-053],12.24,8.81,8.8,8.8,10.28,1.48
5642,Dosing Default,09:35,09:35,Trough [03-05-054],12.24,9.18,9.44,9.44,9.73,0.29
5643,Dosing Default,09:35,09:35,Trough [03-05-055],12.24,8.57,8.81,8.81,8.47,-0.34
5644,Dosing Default,09:35,09:35,Trough [03-05-056],12.24,10.4,11.13,11.13,10.33,-0.8
5645,Dosing Default,09:36,09:36,Trough [03-05-057],12.24,9.18,9.52,9.52,9.21,-0.31
5646,Dosing Default,09:36,09:36,Trough [03-05-058],12.24,10.4,12.2,12.2,12.53,0.33
5647,Dosing Default,09:36,09:37,Trough [03-05-059],12.24,9.18,9.99,9.99,9.6,-0.39
5648,Dosing Default,09:37,09:37,Trough [03-05-060],12.24,10.4,11.66,11.66,10.39,-1.27
5649,Dosing Default,09:37,09:38,Trough [03-05-061],12.24,9.79,10.26,10.26,9.31,-0.95
5650,Dosing Default,09:39,09:39,Trough [03-06-062],12.24,7.96,8.27,8.27,8.07,-0.2
5651,Dosing Default,09:39,09:40,Trough [03-06-063],12.24,12.85,13.36,13.36,13.24,-0.12
5652,Dosing Default,09:40,09:40,Trough [03-06-064],12.24,10.4,11.36,11.36,11.07,-0.29
5653,Dosing Default,09:40,09:40,Trough [03-06-065],12.24,9.79,9.65,9.65,10.0,0.35
5654,Dosing Default,09:41,09:41,Trough [03-06-066],12.24,8.57,8.77,8.77,8.51,-0.26
5655,Dosing Default,09:41,09:41,Trough [03-06-067],12.24,10.4,10.45,10.45,10.28,-0.17
5656,Dosing Default,09:41,09:41,Trough [03-06-068],12.24,9.18,9.91,9.91,9.57,-0.34
5657,Dosing Default,09:41,09:42,Trough [03-06-069],12.24,9.79,10.42,10.42,9.77,-0.65
5658,Dosing Default,09:42,09:42,Trough [03-06-070],12.24,9.18,9.06,9.06,9.17,0.11
5659,Dosing Default,09:42,09:43,Trough [03-06-071],12.24,11.02,11.48,11.48,10.48,-1.0
5660,Dosing Default,09:43,09:43,Trough [03-06-072],12.24,10.4,10.83,10.83,10.49,-0.34
5661,Dosing Default,09:43,09:43,Trough [03-06-073],12.24,9.79,9.8,9.8,9.31,-0.49
5662,Dosing Default,11:44,11:44,Trough [03-07-074],12.24,11.02,12.04,12.04,11.58,-0.46
5663,Dosing Default,11:44,11:44,Trough [03-07-075],12.24,12.24,12.41,12.41,12.82,0.41
5664,Dosing Default,11:45,11:45,Trough [03-07-076],10.2,8.16,8.71,8.71,8.46,-0.25
5665,Dosing Default,11:45,11:45,Trough [03-07-077],12.24,9.18,9.37,9.37,8.14,-1.23
5666,Dosing Default,11:46,11:46,Trough [03-07-078],12.24,11.63,11.7,11.7,11.18,-0.52
5667,Dosing Default,11:46,11:46,Trough [03-07-079],12.24,11.02,11.08,11.08,10.82,-0.26
5668,Dosing Default,11:46,11:46,Trough [03-07-080],12.24,12.85,13.32,13.32,13.37,0.05
5669,Dosing Default,11:47,11:47,Trough [03-07-081],12.24,12.85,13.96,13.96,13.2,-0.76
5670,Dosing Default,11:47,11:47,Trough [03-07-082],12.24,9.79,11.31,11.31,10.6,-0.71
5671,Dosing Default,11:47,11:48,Trough [03-07-083],12.24,10.4,11.4,11.4,10.48,-0.92
5672,Dosing Default,11:48,11:48,Trough [03-07-084],12.24,8.57,9.65,9.65,9.41,-0.24
5673,Dosing Default,11:48,11:49,Trough [03-07-085],12.24,9.79,10.08,10.08,9.51,-0.57
5674,Dosing Default,11:50,11:51,Trough [03-08-086],12.24,7.96,8.1,8.1,7.54,-0.56
5675,Dosing Default,11:51,11:51,Trough [03-08-087],12.24,9.18,9.59,9.59,9.13,-0.46
5676,Dosing Default,11:51,11:51,Trough [03-08-088],12.24,12.85,13.34,13.34,12.84,-0.5
5677,Dosing Default,11:51,11:52,Trough [03-08-089],12.24,11.63,11.87,11.87,11.34,-0.53
5678,Dosing Default,11:52,11:52,Trough [03-08-090],12.24,12.85,14.38,14.38,13.99,-0.39
