_id,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
2229,Dosing Default,05:25,05:25,Trough [02-01-114],12.24,9.79,10.03,10.03,9.69,-0.34
2230,Dosing Default,05:26,05:26,Trough [02-01-115],12.24,11.63,12.36,12.36,12.09,-0.27
2231,Dosing Default,05:26,05:26,Trough [02-01-116],12.24,11.02,11.16,11.16,10.6,-0.56
2232,Dosing Default,05:26,05:27,Trough [02-01-117],12.24,11.02,12.12,12.12,11.18,-0.94
2233,Dosing Default,05:27,05:27,Trough [02-01-118],12.24,11.02,11.61,11.61,10.75,-0.86
2234,Dosing Default,05:27,05:27,Trough [02-01-119],12.24,9.79,9.97,9.97,9.35,-0.62
2235,Dosing Default,05:27,05:28,Trough [02-01-120],12.24,11.02,12.43,12.43,12.11,-0.32
2236,Dosing Default,05:28,05:28,Trough [02-01-121],12.24,12.24,12.79,12.79,12.32,-0.47
2237,Dosing Default,05:28,05:28,Trough [02-01-122],12.24,8.57,9.36,9.36,8.88,-0.48
2238,Dosing Default,05:30,05:30,Trough [02-01-123],12.24,9.18,9.01,9.01,8.73,-0.28
2239,Dosing Default,05:31,05:31,Trough [02-01-124],12.24,7.34,7.12,7.12,7.26,0.14
2240,Dosing Default,05:31,05:31,Trough [02-01-125],12.24,11.02,11.5,11.5,10.66,-0.84
2241,Dosing Default,05:31,05:32,Trough [02-01-126],12.24,8.57,8.51,8.51,7.92,-0.59
2242,Dosing Default,05:32,05:32,Trough [02-01-127],10.2,9.18,9.65,9.65,8.04,-1.61
2243,Dosing Default,05:32,05:32,Trough [02-01-128],12.24,11.02,11.3,11.3,10.82,-0.48
2244,Dosing Default,05:33,05:33,Trough [02-01-129],12.24,10.4,11.12,11.12,10.92,-0.2
2245,Dosing Default,05:33,05:33,Trough [02-01-130],12.24,12.85,13.56,13.56,12.62,-0.94
2246,Dosing Default,05:33,05:33,Trough [02-01-131],12.24,7.96,8.1,8.1,7.56,-0.54
2247,Dosing Default,05:34,05:34,Trough [02-01-132],12.24,9.18,9.26,9.26,8.64,-0.62
2248,Dosing Default,05:34,05:34,Trough [02-01-133],12.24,12.24,13.46,13.46,13.06,-0.4
2249,Dosing Default,05:34,05:35,Trough [02-01-134],12.24,12.24,13.02,13.02,12.26,-0.76
2250,Dosing Default,05:36,05:37,Trough [02-01-135],12.24,8.57,8.88,8.88,9.21,0.33
2251,Dosing Default,05:37,05:37,Trough [02-01-136],12.24,8.57,8.77,8.77,8.41,-0.36
2252,Dosing Default,05:37,05:37,Trough [02-01-137],12.24,10.4,10.76,10.76,10.59,-0.17
2253,Dosing Default,05:37,05:38,Trough [02-01-138],12.24,9.79,9.95,9.95,9.81,-0.14
2254,Dosing Default,05:38,05:38,Trough [02-01-139],12.24,11.02,11.28,11.28,10.41,-0.87
2255,Dosing Default,05:38,05:38,Trough [02-01-140],12.24,11.63,12.15,12.15,11.13,-1.02
2256,Dosing Default,05:39,05:39,Trough [02-01-141],12.24,11.02,11.55,11.55,9.47,-2.08
2257,Dosing Default,05:39,05:39,Trough [02-01-142],12.24,9.18,9.72,9.72,9.24,-0.48
2258,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
2259,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
2260,Dosing Default,05:39,05:40,Trough [02-01-143],12.24,8.57,8.58,8.58,8.2,-0.38
2261,Dosing Default,05:40,05:40,Trough [02-01-144],12.24,11.02,11.72,11.72,11.32,-0.4
2262,Dosing Default,05:40,05:40,Trough [02-01-145],12.24,9.79,10.33,10.33,9.75,-0.58
2263,Dosing Default,05:40,05:41,Trough [02-01-146],12.24,9.18,9.64,9.64,9.28,-0.36
2264,Dosing Default,05:42,05:43,Trough [02-01-147],12.24,11.02,11.12,11.12,10.94,-0.18
2265,Dosing Default,05:43,05:43,Trough [02-01-148],12.24,11.02,11.42,11.42,10.92,-0.5
2266,Dosing Default,05:43,05:43,Trough [02-01-149],12.24,12.24,12.44,12.44,11.99,-0.45
2267,Dosing Default,05:43,05:44,Trough [02-01-150],10.2,7.65,8.02,8.02,7.7,-0.32
2268,Dosing Default,05:44,05:44,Trough [02-01-151],12.24,8.57,8.91,8.91,8.57,-0.34
2269,44355                                                                                                                     Status           Finished,"","","","","","","","",""
2270,Recipe,"","","","","","","","",""
2271,Density Dry matter,"","","","","","","","",""
2272,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
2273,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
2274,Loading WeightBased,05:55,05:58,Strobunker 1,54.35,47.14,49.31,45.04,45.6,0.56
2275,Mixing Continuous,05:56,05:58,"",0.0,0.0,0.0,0.0,0.0,0.0
2276,Loading WeightBased,05:59,06:00,Broksilo 4,549.49,476.63,498.59,455.38,453.64,-1.74
2277,Mixing Continuous,05:59,06:00,"",0.0,0.0,0.0,0.0,0.0,0.0
2278,Mixing OnTime,06:00,06:04,"",0.0,0.0,0.0,0.0,0.0,0.0
2279,Dosing Default,06:09,06:09,Trough [02-01-152],12.24,9.79,10.09,10.09,9.62,-0.47
2280,Dosing Default,06:09,06:10,Trough [02-01-153],12.24,11.63,12.16,12.16,11.74,-0.42
2281,Dosing Default,06:10,06:10,Trough [02-01-154],10.2,11.22,12.48,12.48,11.48,-1.0
2282,Dosing Default,06:10,06:10,Trough [02-01-155],12.24,7.34,8.34,8.34,6.48,-1.86
2283,Dosing Default,06:10,06:11,Trough [02-01-156],12.24,8.57,9.13,9.13,9.0,-0.13
2284,Dosing Default,06:11,06:11,Trough [02-01-157],12.24,10.4,10.54,10.54,9.91,-0.63
2285,Dosing Default,06:11,06:11,Trough [02-01-158],10.2,8.16,8.92,8.92,8.56,-0.36
2286,Dosing Default,06:13,06:13,Trough [02-01-159],10.2,9.18,9.07,9.07,9.24,0.17
2287,Dosing Default,06:13,06:14,Trough [02-01-160],12.24,9.18,8.77,8.77,8.3,-0.47
2288,Dosing Default,06:14,06:14,Trough [02-01-161],12.24,10.4,11.82,11.82,11.14,-0.68
2289,Dosing Default,06:14,06:14,Trough [02-01-162],12.24,10.4,9.61,9.61,9.39,-0.22
2290,Dosing Default,06:15,06:15,Trough [02-01-163],12.24,12.85,15.05,15.05,15.04,-0.01
2291,Dosing Default,06:15,06:15,Trough [02-01-164],12.24,9.79,10.22,10.22,10.53,0.31
2292,Dosing Default,06:15,06:16,Trough [02-01-165],12.24,12.85,12.9,12.9,12.5,-0.4
2293,Dosing Default,06:16,06:16,Trough [02-01-166],12.24,11.02,11.39,11.39,11.11,-0.28
2294,Dosing Default,06:16,06:16,Trough [02-01-167],12.24,9.79,11.67,11.67,11.32,-0.35
2295,Dosing Default,06:16,06:17,Trough [02-01-168],12.24,11.02,12.11,12.11,12.18,0.07
2296,Dosing Default,06:17,06:17,Trough [02-01-169],12.24,11.02,11.98,11.98,10.83,-1.15
2297,Dosing Default,06:17,06:17,Trough [02-01-170],12.24,7.96,7.69,7.69,8.36,0.67
2298,Dosing Default,06:19,06:20,Trough [02-01-171],10.2,8.67,9.0,9.0,8.26,-0.74
2299,Dosing Default,06:20,06:20,Trough [02-01-172],12.24,12.24,12.93,12.93,12.18,-0.75
2300,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
2301,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
2302,Dosing Default,06:20,06:21,Trough [02-01-173],12.24,11.02,10.77,10.77,10.28,-0.49
2303,Dosing Default,06:21,06:21,Trough [02-01-174],12.24,9.18,9.18,9.18,8.61,-0.57
2304,Dosing Default,06:21,06:21,Trough [02-01-175],12.24,9.79,10.45,10.45,10.19,-0.26
2305,Dosing Default,06:21,06:22,Trough [02-01-176],12.24,9.79,9.93,9.93,9.58,-0.35
2306,Dosing Default,06:22,06:22,Trough [02-01-177],12.24,11.63,12.15,12.15,11.82,-0.33
2307,Dosing Default,06:22,06:22,Trough [02-01-178],12.24,10.4,11.49,11.49,10.94,-0.55
2308,Dosing Default,06:23,06:23,Trough [02-01-179],12.24,11.02,10.86,10.86,10.76,-0.1
2309,Dosing Default,06:23,06:23,Trough [02-01-180],12.24,12.24,12.98,12.98,11.83,-1.15
2310,Dosing Default,06:23,06:24,Trough [02-01-181],12.24,9.18,10.11,10.11,9.76,-0.35
2311,Dosing Default,06:24,06:24,Trough [02-01-182],12.24,9.79,10.14,10.14,9.03,-1.11
2312,Dosing Default,06:26,06:26,Trough [02-01-183],12.24,9.79,9.94,9.94,9.55,-0.39
2313,Dosing Default,06:26,06:26,Trough [02-01-184],12.24,9.79,10.06,10.06,9.89,-0.17
2314,Dosing Default,06:27,06:27,Trough [02-01-185],12.24,10.4,10.74,10.74,10.37,-0.37
2315,Dosing Default,06:27,06:27,Trough [02-01-186],12.24,11.02,11.36,11.36,11.15,-0.21
2316,Dosing Default,06:27,06:28,Trough [02-01-187],12.24,12.24,12.64,12.64,12.41,-0.23
2317,Dosing Default,06:28,06:28,Trough [02-01-188],12.24,11.02,11.53,11.53,11.09,-0.44
2318,Dosing Default,06:28,06:28,Trough [02-01-189],12.24,13.46,14.35,14.35,13.8,-0.55
2319,Dosing Default,06:28,06:29,Trough [02-01-190],12.24,9.79,10.09,10.09,9.25,-0.84
2320,Dosing Default,06:29,06:29,Trough [02-01-191],12.24,11.02,11.43,11.43,11.22,-0.21
2321,Dosing Default,06:29,06:29,Trough [02-01-192],12.24,9.18,9.38,9.38,9.18,-0.2
2322,Dosing Default,06:30,06:30,Trough [02-01-193],12.24,9.79,10.51,10.51,10.11,-0.4
2323,Dosing Default,06:30,06:30,Trough [02-01-194],12.24,10.4,10.82,10.82,10.03,-0.79
2324,Dosing Default,06:32,06:32,Trough [01-01-195],12.24,11.02,11.66,11.66,11.53,-0.13
2325,Dosing Default,06:32,06:33,Trough [01-01-196],12.24,9.79,10.12,10.12,9.78,-0.34
2326,Dosing Default,06:33,06:33,Trough [01-01-197],12.24,11.63,12.15,12.15,11.94,-0.21
2327,Dosing Default,06:33,06:33,Trough [01-01-198],12.24,11.02,11.35,11.35,10.88,-0.47
2328,Dosing Default,06:34,06:34,Trough [01-01-199],12.24,12.24,12.55,12.55,12.4,-0.15
2329,Dosing Default,06:34,06:34,Trough [01-01-200],12.24,13.46,13.99,13.99,13.67,-0.32
2330,Dosing Default,06:34,06:35,Trough [01-01-201],12.24,9.18,9.3,9.3,9.41,0.11
2331,44356                                                                                                                     Status           Finished,"","","","","","","","",""
2332,Recipe,"","","","","","","","",""
2333,Density Dry matter,"","","","","","","","",""
2334,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
2335,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
2336,Loading WeightBased,06:44,06:46,Strobunker 1,57.83,47.24,49.42,47.74,47.45,-0.29
2337,Mixing Continuous,06:45,06:46,"",0.0,0.0,0.0,0.0,0.0,0.0
2338,Loading WeightBased,06:47,06:49,Broksilo 4,584.77,477.65,499.67,482.69,482.22,-0.47
2339,Mixing Continuous,06:47,06:49,"",0.0,0.0,0.0,0.0,0.0,0.0
2340,Mixing OnTime,06:49,06:53,"",0.0,0.0,0.0,0.0,0.0,0.0
2341,Dosing Default,06:56,06:57,Trough [01-01-202],10.2,8.67,8.94,8.94,8.45,-0.49
2342,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
2343,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
2344,Dosing Default,06:57,06:57,Trough [01-01-203],12.24,7.34,7.84,7.84,7.96,0.12
2345,Dosing Default,06:57,06:57,Trough [01-01-204],12.24,11.02,11.44,11.44,11.1,-0.34
2346,Dosing Default,06:58,06:58,Trough [01-01-205],12.24,11.02,11.04,11.04,10.27,-0.77
2347,Dosing Default,06:58,06:58,Trough [01-01-206],12.24,8.57,8.59,8.59,8.81,0.22
2348,Dosing Default,07:00,07:00,Trough [01-01-207],12.24,12.24,13.57,13.57,13.05,-0.52
2349,Dosing Default,07:00,07:01,Trough [01-01-208],12.24,8.57,9.32,9.32,9.5,0.18
2350,Dosing Default,07:01,07:01,Trough [01-01-209],10.2,8.16,8.64,8.64,8.49,-0.15
2351,Dosing Default,07:01,07:01,Trough [01-01-210],12.24,11.63,12.07,12.07,11.67,-0.4
2352,Dosing Default,07:02,07:02,Trough [01-01-211],12.24,9.79,9.62,9.62,9.7,0.08
2353,Dosing Default,07:02,07:02,Trough [01-01-212],12.24,8.57,9.41,9.41,8.87,-0.54
2354,Dosing Default,07:02,07:03,Trough [01-01-213],12.24,11.02,10.85,10.85,10.79,-0.06
2355,Dosing Default,07:03,07:03,Trough [01-01-214],12.24,11.63,12.16,12.16,15.25,3.09
2356,Dosing Default,07:04,07:04,Trough [01-01-215],10.2,7.65,8.48,8.48,8.25,-0.23
2357,Dosing Default,07:04,07:04,Trough [01-01-216],12.24,10.4,10.87,10.87,10.11,-0.76
2358,Dosing Default,07:04,07:05,Trough [01-01-217],12.24,8.57,9.02,9.02,9.25,0.23
2359,Dosing Default,07:05,07:05,Trough [01-01-218],12.24,9.79,10.61,10.61,10.1,-0.51
2360,Dosing Default,07:07,07:07,Trough [01-01-219],12.24,9.18,8.99,8.99,8.89,-0.1
2361,Dosing Default,07:07,07:07,Trough [01-01-220],12.24,6.73,6.47,6.47,6.36,-0.11
2362,Dosing Default,07:08,07:08,Trough [01-01-221],12.24,9.18,9.5,9.5,9.44,-0.06
2363,Dosing Default,07:08,07:08,Trough [01-01-222],12.24,10.4,10.92,10.92,10.22,-0.7
2364,Dosing Default,07:08,07:09,Trough [01-01-223],12.24,11.63,11.95,11.95,11.33,-0.62
2365,Dosing Default,07:09,07:09,Trough [01-01-224],12.24,11.63,12.15,12.15,11.63,-0.52
2366,Dosing Default,07:09,07:09,Trough [01-01-225],12.24,8.57,9.31,9.31,9.08,-0.23
2367,Dosing Default,07:09,07:10,Trough [01-01-226],10.2,7.14,7.86,7.86,7.71,-0.15
2368,Dosing Default,07:10,07:10,Trough [01-01-227],12.24,7.96,8.08,8.08,7.51,-0.57
2369,Dosing Default,07:10,07:10,Trough [01-01-228],12.24,10.4,10.46,10.46,9.87,-0.59
2370,Dosing Default,07:11,07:11,Trough [01-01-229],12.24,9.18,9.4,9.4,9.32,-0.08
2371,Dosing Default,07:11,07:11,Trough [01-01-230],12.24,8.57,8.85,8.85,8.04,-0.81
2372,Dosing Default,07:13,07:13,Trough [01-02-231],12.24,11.63,12.53,12.53,12.21,-0.32
2373,Dosing Default,07:13,07:14,Trough [01-02-232],12.24,11.63,11.75,11.75,11.7,-0.05
2374,Dosing Default,07:14,07:14,Trough [01-02-233],12.24,9.18,9.98,9.98,9.84,-0.14
2375,Dosing Default,07:14,07:14,Trough [01-02-234],12.24,9.79,10.28,10.28,9.61,-0.67
2376,Dosing Default,07:15,07:15,Trough [01-02-235],12.24,12.24,12.55,12.55,12.34,-0.21
2377,Dosing Default,07:15,07:15,Trough [01-02-236],12.24,11.02,11.27,11.27,11.07,-0.2
2378,Dosing Default,07:15,07:16,Trough [01-02-237],12.24,12.24,12.79,12.79,11.88,-0.91
2379,Dosing Default,07:16,07:16,Trough [01-02-238],10.2,8.67,8.82,8.82,8.53,-0.29
2380,Dosing Default,07:16,07:17,Trough [01-02-239],10.2,9.18,9.58,9.58,8.89,-0.69
2381,Dosing Default,07:17,07:17,Trough [01-02-240],12.24,12.24,13.05,13.05,12.58,-0.47
2382,Dosing Default,07:17,07:17,Trough [01-02-241],10.2,8.16,8.22,8.22,7.47,-0.75
2383,Dosing Default,07:17,07:18,Trough [01-02-242],12.24,10.4,11.35,11.35,11.5,0.15
2384,Dosing Default,07:20,07:20,Trough [01-02-243],12.24,7.96,7.45,7.45,6.82,-0.63
2385,Dosing Default,07:20,07:20,Trough [01-02-244],12.24,10.4,10.54,10.54,10.24,-0.3
2386,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
2387,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
2388,Dosing Default,07:20,07:21,Trough [01-02-245],10.2,9.18,9.43,9.43,9.22,-0.21
2389,Dosing Default,07:21,07:21,Trough [01-02-246],12.24,8.57,4.55,4.55,3.87,-0.68
2390,Dosing Default,07:21,07:21,Trough [01-02-247],12.24,11.02,16.52,16.52,15.9,-0.62
2391,Dosing Default,07:21,07:22,Trough [01-02-248],12.24,8.57,9.62,9.62,9.81,0.19
2392,Dosing Default,07:22,07:22,Trough [01-02-249],10.2,10.71,11.4,11.4,10.74,-0.66
2393,Dosing Default,07:22,07:22,Trough [01-02-250],12.24,10.4,10.41,10.41,9.73,-0.68
2394,Dosing Default,07:23,07:23,Trough [01-02-251],12.24,8.57,9.69,9.69,9.43,-0.26
2395,Dosing Default,07:23,07:23,Trough [01-02-252],12.24,11.02,14.54,14.54,13.26,-1.28
2396,Dosing Default,07:24,07:24,Trough [01-02-253],12.24,9.79,8.75,8.75,8.99,0.24
2397,Dosing Default,07:24,07:24,Trough [01-02-254],12.24,9.18,9.66,9.66,9.68,0.02
2398,Dosing Default,07:26,07:26,Trough [01-02-255],12.24,7.96,7.92,7.92,7.69,-0.23
2399,44357                                                                                                                     Status           Finished,"","","","","","","","",""
2400,Recipe,"","","","","","","","",""
2401,Density Dry matter,"","","","","","","","",""
2402,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
2403,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
2404,Loading WeightBased,07:35,07:37,Strobunker 1,50.86,47.31,49.08,47.78,47.63,-0.15
2405,Mixing Continuous,07:36,07:37,"",0.0,0.0,0.0,0.0,0.0,0.0
2406,Loading WeightBased,07:38,07:40,Broksilo 4,514.22,478.39,496.2,483.16,481.69,-1.47
2407,Mixing Continuous,07:38,07:40,"",0.0,0.0,0.0,0.0,0.0,0.0
2408,Mixing OnTime,07:40,07:44,"",0.0,0.0,0.0,0.0,0.0,0.0
2409,Dosing Default,07:45,07:45,Trough [01-02-256],12.24,10.4,10.55,10.55,9.96,-0.59
2410,Dosing Default,07:46,07:46,Trough [01-02-257],12.24,10.4,10.86,10.86,10.8,-0.06
2411,Dosing Default,07:46,07:46,Trough [01-02-258],10.2,9.69,10.01,10.01,9.63,-0.38
2412,Dosing Default,07:46,07:46,Trough [01-02-259],12.24,10.4,10.47,10.47,10.3,-0.17
2413,Dosing Default,07:46,07:47,Trough [01-02-260],12.24,10.4,11.25,11.25,10.57,-0.68
2414,Dosing Default,07:47,07:47,Trough [01-02-261],12.24,13.46,13.68,13.68,12.78,-0.9
2415,Dosing Default,07:47,07:48,Trough [01-02-262],12.24,12.85,12.84,12.84,12.18,-0.66
2416,Dosing Default,07:48,07:48,Trough [01-02-263],12.24,12.24,12.7,12.7,11.72,-0.98
2417,Dosing Default,07:48,07:49,Trough [01-02-264],12.24,11.63,11.96,11.96,11.46,-0.5
2418,Dosing Default,07:49,07:49,Trough [01-02-265],10.2,8.16,8.81,8.81,8.96,0.15
2419,Dosing Default,07:49,07:50,Trough [01-02-266],12.24,10.4,10.24,10.24,9.43,-0.81
2420,Dosing Default,07:51,07:52,Trough [01-02-267],12.24,12.24,13.27,13.27,13.29,0.02
2421,Dosing Default,07:52,07:52,Trough [01-02-268],12.24,9.79,10.5,10.5,9.88,-0.62
2422,Dosing Default,07:52,07:52,Trough [01-02-269],12.24,8.57,8.47,8.47,7.75,-0.72
2423,Dosing Default,07:53,07:53,Trough [01-02-270],12.24,11.63,11.41,11.41,11.14,-0.27
2424,Dosing Default,07:53,07:53,Trough [01-02-271],12.24,12.24,12.41,12.41,11.72,-0.69
2425,Dosing Default,07:53,07:54,Trough [01-02-272],12.24,12.24,13.06,13.06,12.82,-0.24
2426,Dosing Default,07:54,07:54,Trough [01-02-273],12.24,12.24,12.84,12.84,12.17,-0.67
2427,Dosing Default,07:54,07:54,Trough [01-02-274],12.24,12.24,12.8,12.8,12.0,-0.8
2428,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
2429,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
2430,Dosing Default,07:55,07:55,Trough [01-02-275],12.24,11.02,11.76,11.76,10.92,-0.84
2431,Dosing Default,07:55,07:55,Trough [01-02-276],12.24,12.24,12.86,12.86,13.28,0.42
2432,Dosing Default,07:55,07:56,Trough [01-02-277],12.24,9.79,10.12,10.12,9.75,-0.37
2433,Dosing Default,07:56,07:56,Trough [01-02-278],12.24,11.63,12.2,12.2,11.5,-0.7
2434,Dosing Default,07:58,07:58,Trough [01-02-279],12.24,11.02,11.05,11.05,10.67,-0.38
2435,Dosing Default,07:58,07:58,Trough [01-02-280],12.24,13.46,14.06,14.06,13.82,-0.24
2436,Dosing Default,07:58,07:59,Trough [01-02-281],10.2,11.73,12.1,12.1,11.43,-0.67
2437,Dosing Default,07:59,07:59,Trough [01-02-282],12.24,11.02,11.42,11.42,11.13,-0.29
2438,Dosing Default,07:59,07:59,Trough [01-02-283],12.24,12.85,13.1,13.1,12.44,-0.66
2439,Dosing Default,07:59,08:00,Trough [01-02-284],12.24,11.02,11.46,11.46,10.9,-0.56
2440,Dosing Default,08:00,08:00,Trough [01-02-285],12.24,11.02,11.58,11.58,10.61,-0.97
2441,Dosing Default,08:00,08:01,Trough [01-02-286],10.2,11.73,12.45,12.45,12.2,-0.25
2442,Dosing Default,08:01,08:01,Trough [01-02-287],12.24,9.79,9.65,9.65,8.47,-1.18
2443,Dosing Default,08:01,08:01,Trough [01-02-288],12.24,11.63,12.38,12.38,11.1,-1.28
2444,Dosing Default,08:02,08:02,Trough [01-02-289],12.24,12.85,13.1,13.1,12.74,-0.36
2445,Dosing Default,08:02,08:02,Trough [01-02-290],12.24,8.57,9.21,9.21,8.98,-0.23
2446,Dosing Default,08:04,08:04,Trough [01-02-291],12.24,11.63,11.82,11.82,11.3,-0.52
2447,Dosing Default,08:04,08:04,Trough [01-02-292],12.24,10.4,11.03,11.03,10.52,-0.51
2448,Dosing Default,08:05,08:05,Trough [01-02-293],12.24,10.4,11.21,11.21,10.43,-0.78
2449,Dosing Default,08:05,08:05,Trough [01-02-294],12.24,11.63,12.09,12.09,11.52,-0.57
2450,Dosing Default,08:06,08:06,Trough [01-02-295],12.24,11.02,11.28,11.28,10.82,-0.46
2451,Dosing Default,08:06,08:06,Trough [01-02-296],12.24,12.85,13.09,13.09,12.44,-0.65
2452,Dosing Default,08:06,08:07,Trough [01-02-297],12.24,9.18,9.67,9.67,9.44,-0.23
2453,Dosing Default,08:07,08:07,Trough [01-02-298],12.24,11.02,11.91,11.91,11.61,-0.3
2454,Dosing Default,08:07,08:07,Trough [01-02-299],12.24,7.34,7.51,7.51,6.98,-0.53
2455,Dosing Default,08:07,08:08,Trough [01-02-300],12.24,14.69,15.21,15.21,13.86,-1.35
2456,Dosing Default,08:08,08:08,Trough [01-02-301],10.2,10.71,11.24,11.24,10.96,-0.28
2457,Dosing Default,08:08,08:08,Trough [01-02-302],12.24,12.24,12.56,12.56,12.14,-0.42
2458,44360                                                                                                                     Status           Finished,"","","","","","","","",""
2459,Recipe,"","","","","","","","",""
2460,Density Dry matter,"","","","","","","","",""
2461,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
2462,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
2463,Loading WeightBased,09:58,09:59,Strobunker 1,27.86,24.6,25.88,23.84,23.6,-0.24
2464,Mixing Continuous,09:58,09:59,"",0.0,0.0,0.0,0.0,0.0,0.0
2465,Loading WeightBased,10:00,10:01,Broksilo 4,281.74,248.68,261.64,241.01,241.95,0.94
2466,Mixing Continuous,10:00,10:01,"",0.0,0.0,0.0,0.0,0.0,0.0
2467,Mixing OnTime,10:01,10:05,"",0.0,0.0,0.0,0.0,0.0,0.0
2468,Dosing Default,10:08,10:08,Trough [03-04-044],1.8,1.62,1.67,1.67,1.61,-0.06
2469,Dosing Default,10:08,10:08,Trough [03-04-045],1.8,1.53,1.62,1.62,3.89,2.27
2470,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
2471,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
2472,Dosing Default,10:08,10:08,Trough [03-04-046],1.8,1.8,2.06,2.06,0.0,-2.06
2473,Dosing Default,10:09,10:09,Trough [03-04-047],1.8,1.62,1.66,1.66,1.47,-0.19
2474,Dosing Default,10:09,10:09,Trough [03-04-048],1.8,1.44,1.47,1.47,2.18,0.71
2475,Dosing Default,10:11,10:12,Trough [03-05-050],1.8,1.62,1.64,1.64,1.75,0.11
2476,Dosing Default,10:12,10:12,Trough [03-05-051],1.8,1.44,1.12,1.12,1.55,0.43
2477,Dosing Default,10:12,10:12,Trough [03-05-052],1.8,1.44,1.48,1.48,1.41,-0.07
2478,Dosing Default,10:13,10:13,Trough [03-05-053],1.8,1.39,1.42,1.42,2.0,0.58
2479,Dosing Default,10:13,10:13,Trough [03-05-054],1.8,1.35,1.44,1.44,1.85,0.41
2480,Dosing Default,10:13,10:14,Trough [03-05-055],1.8,1.26,1.37,1.37,0.96,-0.41
2481,Dosing Default,10:14,10:14,Trough [03-05-056],1.8,1.53,1.53,1.53,1.08,-0.45
2482,Dosing Default,10:14,10:14,Trough [03-05-057],1.8,1.62,1.81,1.81,1.97,0.16
2483,Dosing Default,10:14,10:14,Trough [03-05-058],1.8,1.53,1.32,1.32,1.7,0.38
2484,Dosing Default,10:15,10:15,Trough [03-05-059],1.8,1.35,1.42,1.42,0.63,-0.79
2485,Dosing Default,10:15,10:15,Trough [03-05-060],1.8,1.26,1.2,1.2,1.01,-0.19
2486,Dosing Default,10:15,10:16,Trough [03-05-061],1.8,1.44,1.52,1.52,1.53,0.01
2487,Dosing Default,10:17,10:17,Trough [03-06-062],1.8,1.26,1.31,1.31,1.49,0.18
2488,Dosing Default,10:18,10:18,Trough [03-06-063],1.8,1.98,2.12,2.12,1.3,-0.82
2489,Dosing Default,10:18,10:18,Trough [03-06-064],1.8,1.53,1.58,1.58,1.59,0.01
2490,Dosing Default,10:18,10:18,Trough [03-06-065],1.8,1.53,1.48,1.48,1.81,0.33
2491,Dosing Default,10:19,10:19,Trough [03-06-066],1.8,1.35,1.45,1.45,1.76,0.31
2492,Dosing Default,10:19,10:19,Trough [03-06-067],1.8,1.53,1.52,1.52,1.52,0.0
2493,Dosing Default,10:19,10:19,Trough [03-06-068],1.8,1.35,1.39,1.39,2.0,0.61
2494,Dosing Default,10:19,10:20,Trough [03-06-069],1.8,1.44,1.54,1.54,1.69,0.15
2495,Dosing Default,10:20,10:20,Trough [03-06-070],1.8,1.62,1.82,1.82,1.04,-0.78
2496,Dosing Default,10:20,10:20,Trough [03-06-071],1.8,1.62,1.75,1.75,1.34,-0.41
2497,Dosing Default,10:21,10:21,Trough [03-06-072],1.8,1.71,1.72,1.72,2.31,0.59
2498,Dosing Default,10:21,10:21,Trough [03-06-073],1.8,1.53,1.59,1.59,2.0,0.41
2499,Dosing Default,10:23,10:23,Trough [03-07-074],10.8,9.72,10.39,10.39,9.42,-0.97
2500,Dosing Default,10:23,10:24,Trough [03-07-075],10.8,10.8,10.64,10.64,9.84,-0.8
2501,Dosing Default,10:24,10:24,Trough [03-07-076],9.0,7.65,8.64,8.64,10.05,1.41
2502,Dosing Default,10:24,10:24,Trough [03-07-077],10.8,8.1,8.36,8.36,8.42,0.06
2503,Dosing Default,10:25,10:25,Trough [03-07-078],10.8,10.26,10.54,10.54,8.91,-1.63
